transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,amount_ARS
T3658047,2023-10-04T03:58:44.601220,ACC925295,ACC452922,23.55,transfer,other,Tokyo,mobile,True,2677.7357293430555,0.21,19,0.44,ACH,110.94.80.67,D2598658,34200.4875
T4161294,2023-08-23T06:38:41.726284,ACC300561,ACC312605,15.06,payment,entertainment,New York,mobile,True,3986.7252421616654,-0.47,8,0.46,wire_transfer,59.168.119.121,D7238621,21870.885000000002
T2530754,2023-09-25T02:48:39.897478,ACC785450,ACC698109,15.05,transfer,grocery,Berlin,pos,True,5272.763995536112,0.58,1,0.8,ACH,99.141.119.166,D7463640,21856.3625
T4253593,2023-10-12T14:33:33.603226,ACC111710,ACC869563,387.55,withdrawal,other,Berlin,mobile,False,1720.8932354388887,-0.69,14,0.79,UPI,231.149.63.184,D9640192,562819.4875
T4656845,2023-02-12T02:37:13.653228,ACC438571,ACC146791,280.44,withdrawal,online,Berlin,atm,True,-6624.8838492725,-0.0,9,0.38,card,224.180.170.126,D7990754,407268.99
T3053698,2023-06-02T23:04:18.493602,ACC597726,ACC922740,488.5,withdrawal,grocery,Berlin,atm,True,-4867.077363033056,-0.22,8,0.1,card,125.177.126.74,D1906627,709424.125
T4732521,2023-01-03T05:06:55.786612,ACC474353,ACC102844,40.47,transfer,other,Singapore,pos,False,-7440.737404724445,0.41,10,0.06,card,47.58.197.102,D4993591,58772.557499999995
T3616624,2023-07-03T02:11:07.189006,ACC382535,ACC215783,76.44,withdrawal,travel,Sydney,mobile,True,-2753.252563424445,-2.68,4,0.92,card,43.238.244.79,D1208019,111009.98999999999
T394830,2023-12-10T16:45:36.844013,ACC906341,ACC791613,1440.21,deposit,online,Berlin,pos,False,,0.79,15,0.37,UPI,189.220.243.44,D4843915,2091544.9725000001
T2228032,2023-07-05T22:13:36.128992,ACC169043,ACC703549,48.55,payment,entertainment,Toronto,web,False,-3351.468517307778,1.52,15,0.08,UPI,150.4.121.229,D9426581,70506.7375
T2478434,2023-11-02T03:13:30.094365,ACC495914,ACC110343,7.52,transfer,retail,Singapore,pos,False,351.32924097833336,-0.08,8,0.27,UPI,110.64.99.5,D4485015,10920.92
T3501889,2023-02-03T01:31:36.205225,ACC935045,ACC704191,4.17,transfer,restaurant,Tokyo,atm,False,-4858.374088926112,0.14,3,0.08,UPI,116.72.96.37,D8665824,6055.8825
T4073013,2023-01-24T15:03:51.883525,ACC795796,ACC493651,910.83,deposit,grocery,Toronto,atm,True,-5897.74653498,-1.13,9,0.8,card,247.229.227.45,D4117004,1322752.8675000002
T877765,2023-10-05T02:48:19.265152,ACC436406,ACC241026,7.64,payment,utilities,Berlin,pos,False,,-0.32,16,0.8,UPI,156.93.102.232,D3659284,11095.189999999999
T3883915,2023-10-06T09:15:42.845902,ACC543325,ACC770740,456.68,withdrawal,entertainment,New York,atm,True,-1660.4636920880555,1.56,20,0.69,UPI,255.79.192.106,D4899297,663213.53
T3421054,2023-01-31T03:37:57.195359,ACC455348,ACC109654,317.09,withdrawal,other,Sydney,web,True,-5998.654289279444,0.91,12,0.23,wire_transfer,249.82.83.158,D8624534,460493.95249999996
T2454632,2023-05-14T18:21:04.691287,ACC387667,ACC317692,8.74,payment,restaurant,Dubai,web,False,1369.4368224877778,0.68,16,0.29,ACH,192.251.43.29,D6642603,12692.665
T2023317,2023-08-30T22:55:49.264213,ACC975153,ACC664858,214.98,withdrawal,restaurant,Singapore,pos,False,-408.96685502916665,-1.08,18,0.79,UPI,129.2.218.84,D5287349,312204.70499999996
T1174527,2023-11-26T12:19:32.761528,ACC436265,ACC884846,269.86,withdrawal,utilities,Toronto,atm,False,,0.25,16,0.82,UPI,47.243.67.21,D2407268,391904.185
T2910939,2023-08-29T13:38:44.478094,ACC674732,ACC749751,66.79,payment,online,Dubai,mobile,False,2499.8033306369443,0.45,3,0.45,card,150.191.88.163,D3502193,96995.77750000001
T324273,2023-12-15T03:36:23.545545,ACC629447,ACC307827,226.43,withdrawal,restaurant,Singapore,mobile,False,,-1.24,2,0.41,wire_transfer,159.27.79.80,D4251907,328832.9675
T4239639,2023-08-19T03:18:30.962313,ACC116897,ACC537381,10.06,transfer,retail,Dubai,mobile,True,5271.841980945556,-0.12,19,0.59,wire_transfer,53.67.102.94,D5109566,14609.635
T556572,2023-07-05T17:38:14.772798,ACC230443,ACC151884,492.4,withdrawal,entertainment,Singapore,atm,True,1905.6516121097225,1.35,14,0.08,wire_transfer,251.172.40.144,D8674858,715087.9
T2723571,2023-04-17T03:18:18.869345,ACC424663,ACC522757,85.71,payment,travel,Toronto,pos,True,-4850.718994602223,-0.56,10,0.45,card,73.107.87.68,D1508076,124472.34749999999
T4949846,2023-07-14T14:35:02.223114,ACC356605,ACC900697,18.58,transfer,retail,New York,mobile,False,2649.761793768056,-0.59,2,0.25,ACH,97.217.134.137,D9497042,26982.804999999997
T1674077,2023-02-18T15:43:41.575053,ACC165343,ACC508310,41.54,withdrawal,restaurant,New York,atm,False,-1627.0941195619446,-0.65,5,0.32,UPI,24.143.158.167,D7062351,60326.465
T4426311,2023-03-05T18:35:46.223690,ACC101669,ACC794188,14.34,payment,other,Dubai,mobile,True,-1576.9431213722223,0.56,7,0.94,card,61.122.30.153,D9573543,20825.265
T3776097,2023-01-14T08:34:01.039562,ACC586691,ACC689405,123.43,payment,retail,London,pos,True,-1658.6516249808333,-0.81,6,0.59,UPI,182.207.216.55,D7874119,179251.2175
T3897680,2023-11-01T14:48:11.873687,ACC894821,ACC896320,21.23,transfer,entertainment,Toronto,atm,True,7195.4557224125,-1.15,14,0.35,UPI,255.112.31.20,D5174797,30831.2675
T2729549,2023-08-23T02:56:01.874649,ACC203631,ACC265074,1.59,payment,restaurant,Tokyo,mobile,False,5158.735984486945,0.49,18,0.85,wire_transfer,2.109.132.166,D6286553,2309.0775000000003
T3920054,2023-04-01T01:15:03.039929,ACC438898,ACC370489,19.79,transfer,retail,London,atm,False,-1273.928306275278,-1.12,5,0.78,UPI,118.182.101.154,D4080401,28740.0275
T2762220,2023-04-25T18:51:37.915473,ACC818444,ACC746076,571.42,withdrawal,grocery,Sydney,pos,False,1516.2406824572222,0.83,6,0.07,card,103.151.207.216,D6324092,829844.695
T3559241,2023-04-03T00:28:39.551456,ACC277514,ACC477894,6.51,transfer,retail,Dubai,atm,True,-5609.377668002222,-0.32,12,0.42,ACH,199.17.87.15,D5312189,9454.1475
T3809531,2023-06-06T13:21:47.015905,ACC131779,ACC869892,969.98,deposit,grocery,New York,atm,True,-190.39274901305555,-0.79,8,0.07,card,67.156.35.0,D2499351,1408653.455
T4871048,2023-11-17T11:24:35.936053,ACC416156,ACC151366,23.51,transfer,retail,Toronto,web,False,2241.731695272222,1.15,8,0.72,ACH,177.11.235.198,D8345191,34142.3975
T4141483,2023-03-29T01:28:17.769121,ACC640829,ACC992391,1898.96,deposit,entertainment,Sydney,atm,True,230.78612789055555,-0.6,8,0.19,card,100.146.38.230,D7444783,2757764.66
T4848342,2023-09-03T03:37:37.734352,ACC998057,ACC846918,19.64,transfer,grocery,New York,mobile,False,433.5413585961112,0.91,18,0.92,UPI,226.77.232.145,D5967699,28522.190000000002
T4471426,2023-05-24T07:06:09.173977,ACC758288,ACC923926,45.59,payment,travel,Sydney,pos,True,-164.80512050444443,0.23,10,0.57,UPI,101.252.224.199,D9175268,66208.0775
T3849567,2023-12-04T21:33:03.876422,ACC812498,ACC441260,1177.5,deposit,restaurant,Berlin,pos,False,4740.097098584167,1.37,11,0.92,card,25.89.4.148,D2351037,1710024.375
T3054166,2023-11-28T13:33:03.347508,ACC460295,ACC960921,286.55,payment,other,Singapore,web,True,393.2948404633333,0.38,2,0.13,wire_transfer,10.206.218.114,D7452553,416142.2375
T1704348,2023-10-11T01:22:31.611979,ACC649385,ACC686152,387.72,deposit,online,Dubai,web,False,6298.847768436389,2.29,18,0.51,UPI,34.232.120.39,D4648213,563066.37
T3284999,2023-04-07T23:00:10.448383,ACC221169,ACC450296,46.32,deposit,grocery,Sydney,mobile,False,-2614.2310068958336,-0.37,18,0.41,ACH,53.131.64.30,D4096118,67268.22
T941537,2023-08-19T01:32:53.420709,ACC299798,ACC908225,385.12,withdrawal,other,London,mobile,False,,-1.83,2,0.7,card,242.240.149.38,D5087435,559290.52
T3715581,2023-08-10T16:24:57.809236,ACC512581,ACC542479,1539.15,deposit,online,Singapore,pos,False,2956.689976623056,-0.02,19,0.62,UPI,54.176.177.113,D4860828,2235230.5875
T2457749,2023-05-20T03:47:54.609356,ACC870957,ACC245694,550.45,deposit,grocery,Toronto,atm,False,-2205.0442709733334,1.16,14,0.22,UPI,99.127.144.43,D8857113,799391.0125000001
T1425181,2023-12-26T05:12:10.179077,ACC108184,ACC393232,4.47,transfer,online,New York,pos,False,8061.887441756945,0.17,10,0.98,UPI,31.37.29.254,D9102247,6491.5575
T4457320,2023-09-09T13:40:46.536552,ACC334277,ACC935900,51.29,payment,online,Dubai,mobile,False,2648.9163675919444,-0.5,5,0.98,ACH,69.235.198.38,D8617446,74485.9025
T5030946,2023-07-22T09:03:54.984845,ACC262458,ACC951762,127.09,transfer,other,Sydney,mobile,False,2477.068579931112,0.85,1,0.61,ACH,161.98.254.231,D3731839,184566.4525
T663072,2023-09-24T10:56:47.691493,ACC807796,ACC900196,8.09,transfer,entertainment,Toronto,mobile,True,257.9618886366667,1.06,11,0.36,wire_transfer,115.101.39.7,D8913179,11748.7025
T3616085,2023-12-17T01:54:48.615974,ACC343874,ACC637684,110.38,withdrawal,utilities,Toronto,mobile,False,2789.333997161945,-0.36,17,0.09,wire_transfer,26.130.248.96,D5212451,160299.35499999998
T3472448,2023-02-08T02:39:52.566768,ACC141415,ACC713196,197.45,payment,restaurant,Dubai,mobile,False,-2804.7336751863886,-1.4,11,0.74,UPI,12.240.40.139,D9646105,286746.7625
T2308823,2023-07-20T06:48:05.590806,ACC170416,ACC455236,33.33,transfer,online,Singapore,mobile,True,1624.6394334675,0.58,13,0.75,wire_transfer,195.95.170.104,D2019653,48403.4925
T4536587,2023-06-16T13:24:48.340609,ACC228201,ACC933887,418.5,withdrawal,restaurant,Sydney,mobile,True,3266.8081377991666,-0.58,11,0.55,wire_transfer,208.172.157.163,D9879069,607766.625
T4896255,2023-05-07T20:20:13.322552,ACC199062,ACC616516,335.33,payment,grocery,Tokyo,mobile,True,1890.0300191219444,-0.18,12,0.6,UPI,6.254.255.192,D7166283,486982.9925
T4785106,2023-10-16T05:36:14.732337,ACC401071,ACC621427,74.25,payment,utilities,Dubai,web,False,-1724.4055026080557,-0.33,16,0.95,wire_transfer,61.51.253.145,D4285659,107829.5625
T1732072,2023-02-16T13:48:46.551193,ACC704051,ACC399111,228.12,payment,utilities,New York,mobile,False,445.1314094502778,-0.36,14,0.63,wire_transfer,169.31.13.3,D7479190,331287.27
T3312735,2023-08-09T10:12:06.420498,ACC608493,ACC978463,677.34,deposit,online,Sydney,web,True,4131.0553545125,0.17,14,0.68,wire_transfer,116.220.26.150,D5910077,983667.015
T2905112,2023-10-31T05:46:37.806820,ACC278462,ACC690076,12.81,transfer,online,Berlin,web,True,2727.7213033633334,-0.93,4,0.09,card,189.91.171.51,D4848043,18603.322500000002
T4173957,2023-03-31T22:43:32.365778,ACC896558,ACC418952,517.06,withdrawal,travel,Toronto,mobile,True,-3213.8724339758337,0.51,14,0.18,UPI,177.207.128.97,D1663798,750900.3849999999
T2619860,2023-12-19T19:41:29.397213,ACC991625,ACC906900,30.25,withdrawal,grocery,Sydney,web,True,3309.8901986391666,1.04,19,0.58,card,111.23.125.45,D3330617,43930.5625
T3051851,2023-11-13T03:08:08.973165,ACC873813,ACC604947,10.11,transfer,online,Berlin,web,True,3372.2490507825,-0.43,8,0.03,UPI,36.142.29.220,D7095705,14682.2475
T2647860,2023-03-23T20:56:03.045223,ACC860963,ACC656329,143.65,payment,grocery,Berlin,web,True,1662.9942332413889,0.28,10,0.23,card,125.113.134.81,D4277822,208615.7125
T3579637,2023-05-05T21:12:28.839922,ACC837450,ACC672870,41.41,transfer,retail,Singapore,pos,True,-4175.975751874166,-0.04,11,0.21,card,119.164.58.142,D6253387,60137.67249999999
T669860,2023-01-06T14:39:33.631738,ACC845292,ACC453004,159.87,payment,grocery,Toronto,atm,False,,0.18,7,0.65,card,134.117.253.57,D6326835,232171.20750000002
T456611,2023-09-11T22:47:28.797061,ACC334210,ACC322289,1.45,payment,travel,New York,pos,False,,0.99,8,0.35,UPI,28.205.182.198,D6521491,2105.7625
T2272463,2023-06-20T22:38:29.210346,ACC947129,ACC331633,1084.15,deposit,utilities,London,atm,False,-2403.693296497222,1.47,7,0.59,card,116.58.222.27,D1125979,1574456.8375000001
T1875487,2023-02-15T07:18:29.487687,ACC272816,ACC140080,116.83,payment,utilities,Dubai,mobile,False,-3156.138466484167,-0.69,12,0.72,ACH,95.87.146.204,D4787146,169666.3675
T4596469,2023-11-09T11:23:22.656455,ACC259562,ACC140145,917.74,deposit,online,Sydney,web,True,476.8603800877778,-0.72,18,0.6,card,220.244.230.79,D5245586,1332787.915
T1475992,2023-01-20T18:43:28.726599,ACC388217,ACC346136,301.17,withdrawal,entertainment,Berlin,pos,False,,0.2,10,0.14,card,209.70.37.117,D3202092,437374.1325
T4092354,2023-04-17T17:26:12.877668,ACC823522,ACC896828,1834.7,deposit,other,Tokyo,mobile,True,1692.0508967397222,-0.45,9,0.92,UPI,13.148.176.30,D9686448,2664443.075
T3933595,2023-11-11T20:58:36.565233,ACC974347,ACC395465,45.86,payment,retail,Toronto,pos,True,6039.960868009166,-1.49,6,0.62,card,228.55.227.180,D1640216,66600.185
T2991575,2023-01-18T21:14:54.993832,ACC887550,ACC684621,6.56,transfer,entertainment,Dubai,mobile,True,217.5153225755556,0.35,13,0.86,card,136.85.126.88,D7610797,9526.76
T1444791,2023-03-13T03:53:44.830410,ACC482275,ACC812089,73.9,payment,other,Tokyo,mobile,False,-449.9219174513889,0.57,14,0.18,card,20.59.8.51,D9026741,107321.27500000001
T4213543,2023-06-30T08:45:41.721524,ACC711818,ACC354584,270.6,payment,grocery,Toronto,mobile,True,3414.240173710833,-0.68,14,0.54,UPI,250.175.21.156,D1182690,392978.85000000003
T4358918,2023-02-13T23:33:02.567176,ACC882400,ACC148024,9.8,transfer,restaurant,Sydney,atm,True,-7149.352679965277,-1.39,11,0.42,UPI,26.220.237.183,D7343488,14232.050000000001
T245103,2023-09-14T02:13:44.744227,ACC894906,ACC782443,1153.08,deposit,retail,New York,mobile,False,,-0.74,1,0.47,card,15.229.152.139,D6750944,1674560.43
T4655124,2023-06-08T09:57:38.408225,ACC753517,ACC541214,791.9,deposit,utilities,Sydney,web,False,459.3088968211111,-0.36,2,0.09,card,37.22.183.46,D8762418,1150036.775
T2135098,2023-09-22T16:40:10.764433,ACC993956,ACC564299,28.32,transfer,entertainment,Toronto,pos,False,4189.188327749444,1.49,10,0.71,UPI,81.242.202.254,D3415360,41127.72
T4756944,2023-12-01T22:01:26.258793,ACC599271,ACC168131,319.87,payment,entertainment,Toronto,mobile,True,-298.496354055,0.7,15,0.07,wire_transfer,158.105.121.125,D8637381,464531.2075
T4784164,2023-01-28T02:43:18.764509,ACC735336,ACC640979,1507.53,deposit,entertainment,Dubai,web,True,-6049.070048516389,-0.24,13,0.64,UPI,155.34.62.53,D7570126,2189310.4425
T4381332,2023-03-08T21:42:43.025599,ACC796022,ACC323026,8.27,transfer,entertainment,Toronto,atm,False,-2842.2687751797225,0.31,10,0.85,wire_transfer,200.28.165.164,D3947578,12010.1075
T3352711,2023-11-12T16:52:38.431238,ACC430326,ACC221330,35.46,transfer,entertainment,London,web,False,-438.0612689825,-0.46,16,0.22,wire_transfer,182.218.62.126,D2070449,51496.785
T4678783,2023-04-12T19:59:24.037284,ACC391595,ACC836732,253.49,withdrawal,online,Toronto,mobile,False,-4765.121480455,1.03,8,0.14,wire_transfer,209.252.95.231,D2618585,368130.85250000004
T1173476,2023-04-06T14:42:03.069980,ACC123697,ACC948655,28.45,transfer,online,Tokyo,pos,True,-5192.863529189167,-0.08,6,0.98,UPI,61.249.215.58,D3027894,41316.5125
T3707489,2023-08-14T23:21:33.951860,ACC667809,ACC930403,1397.7,deposit,grocery,New York,pos,True,1155.2230233919445,-1.19,17,0.61,ACH,189.85.188.33,D7273870,2029809.825
T2538429,2023-12-09T13:43:45.003296,ACC211945,ACC420036,1.32,payment,grocery,London,mobile,False,-305.3986154755556,0.48,16,0.99,ACH,76.242.130.74,D6860094,1916.97
T5008877,2023-10-21T20:39:18.382750,ACC844855,ACC745800,0.01,withdrawal,entertainment,Sydney,atm,True,7047.642201840277,1.15,12,0.69,ACH,186.184.208.116,D2726863,14.5225
T3606800,2023-08-09T04:51:12.251684,ACC183830,ACC690430,1.85,payment,restaurant,London,web,False,950.2101297805556,-1.51,1,0.64,wire_transfer,112.50.14.195,D2628125,2686.6625
T2334097,2023-04-17T01:00:12.118411,ACC144731,ACC509372,329.57,payment,travel,Toronto,atm,True,-6017.080545227778,-2.03,10,0.69,ACH,162.214.62.203,D6510529,478618.0325
T3846101,2023-01-04T10:35:14.233175,ACC916587,ACC237622,0.01,withdrawal,grocery,Tokyo,atm,False,-929.4935190930556,-0.92,4,0.57,ACH,22.186.26.129,D6522699,14.5225
T3962470,2023-12-14T18:41:08.321689,ACC926897,ACC819809,19.66,transfer,other,Toronto,atm,False,3616.8243679483335,0.43,15,0.53,ACH,91.37.54.207,D9354462,28551.235
T3975351,2023-01-30T10:56:37.472340,ACC533436,ACC493163,128.51,transfer,other,Sydney,pos,False,-7835.157170240001,-0.27,12,0.47,UPI,5.186.252.44,D1254006,186628.6475
T4323087,2023-12-30T18:03:54.003113,ACC828049,ACC895712,970.61,deposit,online,Sydney,pos,True,7021.215426611945,-0.29,13,0.71,card,234.2.152.126,D2285959,1409568.3725
T3434751,2023-01-09T12:57:12.300048,ACC447401,ACC510185,16.46,payment,grocery,Toronto,web,True,-808.5702629319444,-0.43,7,0.57,wire_transfer,192.247.150.89,D4741316,23904.035
T2561800,2023-11-16T11:31:26.139374,ACC783610,ACC118309,1648.07,deposit,online,Dubai,web,True,2671.8590456866664,-1.97,19,0.11,wire_transfer,139.74.21.49,D4818109,2393409.6574999997
T2745423,2023-11-10T21:19:25.612106,ACC659981,ACC391539,230.12,payment,travel,New York,mobile,True,-819.6665488274999,0.76,12,0.34,card,53.239.229.222,D5541304,334191.77
T1757255,2023-05-28T02:17:13.740992,ACC149076,ACC648115,246.84,payment,utilities,Tokyo,web,True,-5214.3998750694445,0.35,6,0.85,UPI,96.89.10.209,D9114416,358473.39
T1107977,2023-05-18T07:43:49.712724,ACC650373,ACC877008,14.71,payment,restaurant,London,atm,False,,0.23,10,0.63,wire_transfer,238.187.196.206,D7877963,21362.5975
T840634,2023-12-04T02:08:44.358348,ACC462421,ACC667834,61.84,payment,other,New York,mobile,False,,0.21,8,0.78,ACH,128.38.79.109,D3275995,89807.14
T4640669,2023-12-02T18:24:07.295034,ACC159447,ACC622548,0.01,withdrawal,other,Berlin,mobile,True,771.112034455,1.71,16,0.96,wire_transfer,159.165.244.62,D1894510,14.5225
T4973691,2023-03-21T23:58:06.229130,ACC324083,ACC995920,179.34,withdrawal,online,Berlin,pos,False,111.7189863386111,-0.08,3,0.25,card,97.199.223.129,D9853219,260446.515
T266020,2023-05-21T05:18:28.125681,ACC299628,ACC874770,152.74,payment,entertainment,Sydney,web,True,-2341.6614573847223,-1.01,3,0.1,UPI,255.59.97.56,D8035129,221816.665
T3597012,2023-11-14T06:16:14.011007,ACC882018,ACC850914,163.04,withdrawal,entertainment,Singapore,web,True,5069.571128975278,-0.17,18,0.11,wire_transfer,9.33.115.44,D7935231,236774.84
T2176375,2023-05-14T17:44:37.494794,ACC271708,ACC354955,147.6,deposit,grocery,Toronto,atm,False,536.4170811705555,1.35,9,0.94,ACH,183.164.41.79,D5604321,214352.1
T1375862,2023-06-30T07:07:57.685735,ACC537819,ACC641211,1065.25,deposit,online,Berlin,web,False,,0.93,19,0.93,card,178.184.96.176,D5265304,1547009.3125
T5081086,2023-04-27T10:56:05.417675,ACC460971,ACC774327,27.44,payment,other,Toronto,pos,True,1167.37855098,-0.98,1,0.07,UPI,213.107.151.24,D1045418,39849.740000000005
T1825258,2023-06-03T11:51:10.360648,ACC917815,ACC363159,15.49,transfer,utilities,Toronto,web,True,-2056.116490148612,-0.55,10,0.41,ACH,74.36.5.154,D4309524,22495.3525
T4978614,2023-09-10T16:34:52.698401,ACC634332,ACC775322,208.46,payment,utilities,Toronto,mobile,True,3592.8608735625003,-0.35,13,0.19,card,239.3.221.205,D6381111,302736.03500000003
T2751427,2023-07-24T02:04:23.804415,ACC925303,ACC807932,24.65,deposit,other,New York,mobile,True,-2418.048379187222,0.57,2,0.51,card,44.243.196.10,D4107893,35797.9625
T2255941,2023-05-08T13:11:45.322253,ACC721595,ACC752506,11.05,transfer,online,Toronto,atm,False,,0.78,14,0.43,UPI,224.14.80.128,D5339037,16047.362500000001
T3222466,2023-08-26T23:50:17.802844,ACC961207,ACC919428,418.8,withdrawal,online,Tokyo,mobile,False,1710.2191885611112,-0.06,16,0.32,UPI,193.23.189.119,D4927712,608202.3
T2371150,2023-02-17T21:12:46.854427,ACC296683,ACC631011,46.52,withdrawal,retail,New York,pos,False,-5291.585022128056,-1.16,4,0.81,UPI,179.143.76.18,D1752152,67558.67
T3556655,2023-12-30T10:56:40.063955,ACC963298,ACC458590,289.43,withdrawal,travel,Tokyo,mobile,True,5486.968400178611,-1.68,17,0.94,card,180.252.231.201,D5507093,420324.7175
T2971682,2023-01-09T08:17:14.664295,ACC990747,ACC540939,569.09,deposit,travel,Singapore,atm,False,-7874.28680797,-1.06,14,0.89,card,248.245.3.130,D9083220,826460.9525
T4973782,2023-12-24T10:13:29.021819,ACC385160,ACC268658,576.87,withdrawal,retail,Singapore,web,True,6140.362797616666,0.31,19,0.09,wire_transfer,201.24.237.43,D9183167,837759.4575
T407576,2023-08-02T01:52:38.716652,ACC606685,ACC796250,10.71,transfer,online,Singapore,atm,False,,1.82,3,0.31,UPI,113.38.50.40,D5922675,15553.597500000002
T3794867,2023-10-29T06:00:40.436862,ACC961462,ACC993860,417.11,payment,utilities,New York,atm,False,1946.873925478611,0.67,7,0.58,ACH,221.216.0.193,D7029480,605747.9975
T2880746,2023-04-11T17:36:49.765713,ACC445126,ACC628318,98.92,payment,entertainment,Tokyo,web,False,-6199.525895483333,-0.38,6,0.06,UPI,86.50.146.90,D1081478,143656.57
T3822084,2023-08-01T04:21:59.589387,ACC561377,ACC955641,1019.84,deposit,utilities,Singapore,web,True,2922.240882473889,1.99,17,0.72,card,224.128.239.119,D7618250,1481062.6400000001
T1139178,2023-10-25T08:07:39.235035,ACC838541,ACC439875,8.61,transfer,grocery,Singapore,pos,False,,0.24,14,0.04,card,250.61.187.21,D5162435,12503.8725
T4577735,2023-02-02T14:16:59.886904,ACC363423,ACC928322,140.94,payment,online,Sydney,web,False,-6677.029366788889,1.01,15,0.56,card,94.31.57.86,D1568208,204680.115
